,start_date,end_date,duration,distance,electricity_used,MPGe,mikWh,start_soc,end_soc,temp,start_range,end_range
161,2022-05-21 13:56:13,2022-05-21 14:09:56,00:13:43,3.6,0.61,198.82,5.901639344262295,0.7568,0.7490000000000001,86.69,294.7798032786885,291.74163934426235
162,2022-06-20 18:40:55,2022-06-20 18:47:28,00:06:33,1.71,0.29,198.24,5.8965517241379315,0.7451000000000001,0.7451000000000001,78.45,289.9723655172414,289.9723655172414
163,2022-10-14 17:36:32,2022-10-14 18:05:35,00:29:03,16.62,2.82,198.68,5.893617021276596,0.6823999999999999,0.6353,61.8,265.4390808510638,247.11818297872344
164,2022-06-20 13:52:44,2022-06-20 14:02:13,00:09:29,2.99,0.51,197.85,5.862745098039216,0.7568,0.7451000000000001,77.36,292.8370823529412,288.30987058823536
165,2022-08-01 12:31:43,2022-08-01 12:36:48,00:05:05,1.23,0.21,197.67,5.857142857142858,0.753,0.753,73.63,291.08828571428575,291.08828571428575
166,2022-10-03 16:51:15,2022-10-03 16:55:46,00:04:31,1.23,0.21,197.67,5.857142857142858,0.6862,0.6862,51.474999999999994,265.26531428571434,265.26531428571434
167,2022-05-01 11:47:53,2022-05-01 11:52:18,00:04:25,0.76,0.13,197.83,5.846153846153846,0.7726000000000001,0.7726000000000001,68.16,298.1047384615385,298.1047384615385
168,2022-04-13 09:05:35,2022-04-13 09:38:48,00:33:13,18.87,3.23,196.87,5.842105263157895,0.6901999999999999,0.6314,58.99,266.1265894736842,243.45454736842103
169,2022-03-27 17:10:52,2022-03-27 17:32:26,00:21:34,2.16,0.37,196.87,5.837837837837839,0.7646999999999999,0.753,34.465,294.6368432432433,290.1288648648649
170,2022-08-27 09:25:20,2022-08-27 09:31:37,00:06:17,2.16,0.37,196.58,5.837837837837839,1.0,1.0,68.0,385.29729729729735,385.29729729729735
171,2022-08-19 17:40:00,2022-08-19 17:53:57,00:13:57,5.3,0.91,196.41,5.824175824175824,0.7293999999999999,0.7137,87.8,280.3781538461538,274.3431428571428
172,2022-06-03 16:14:17,2022-06-03 16:41:59,00:27:42,16.29,2.8,196.06,5.817857142857143,0.9372,0.8862000000000001,81.17,359.86471714285716,340.28181
173,2022-05-16 15:44:50,2022-05-16 16:14:01,00:29:11,16.98,2.92,196.03,5.815068493150685,0.6901999999999999,0.6431999999999999,72.66,264.89497808219176,246.85663561643833
174,2022-09-02 14:18:19,2022-09-02 14:53:00,00:34:41,17.81,3.07,195.56,5.801302931596091,0.753,0.7098,80.74,288.3131530944625,271.77247817589574
175,2022-09-21 17:46:16,2022-09-21 17:54:11,00:07:55,3.42,0.59,195.66,5.796610169491526,0.5608,0.5489999999999999,78.8,214.54877288135594,210.03437288135592
176,2022-06-18 10:32:43,2022-06-18 10:47:51,00:15:08,4.97,0.86,194.89,5.77906976744186,1.0,0.9843000000000001,66.08,381.41860465116275,375.4303325581395
177,2022-06-21 19:30:54,2022-06-21 19:59:34,00:28:40,16.74,2.9,194.58,5.772413793103448,0.6666,0.6157,67.49,253.96080827586204,234.56896137931034
178,2022-11-26 19:45:58,2022-11-26 19:57:29,00:11:31,5.71,0.99,194.31,5.767676767676767,0.6392,0.6157,45.95,243.3221333333333,234.37646666666666
179,2022-06-01 20:03:15,2022-06-01 20:17:25,00:14:10,5.51,0.96,193.33,5.739583333333333,0.6118,0.596,60.8,231.75748749999997,225.77224999999999
180,2022-06-30 15:37:09,2022-06-30 16:28:27,00:51:18,28.94,5.05,193.16,5.730693069306931,0.5804,0.502,88.64,219.52222099009904,189.86932277227723
181,2022-05-05 16:12:54,2022-05-05 16:57:42,00:44:48,28.14,4.92,192.75,5.719512195121951,0.6901999999999999,0.5843,72.51,260.54208292682927,220.5661243902439
182,2022-04-26 17:31:13,2022-04-26 18:08:00,00:36:47,18.89,3.31,192.39,5.706948640483383,0.753,0.6940999999999999,57.16,283.6239335347432,261.438741389728
183,2022-05-03 18:11:17,2022-05-03 18:39:00,00:27:43,16.93,2.98,191.44,5.681208053691275,0.6784,0.6274000000000001,58.61,254.37268187919463,235.24973557046985
184,2022-09-09 12:57:55,2022-09-09 13:27:54,00:29:59,17.78,3.13,191.51,5.680511182108627,0.7451000000000001,0.7058,80.23,279.3482261980831,264.6141162939297
185,2022-09-16 17:26:28,2022-09-16 17:57:57,00:31:29,17.77,3.13,191.4,5.677316293929713,0.6157,0.5529999999999999,74.65,230.70456038338662,207.21069009584664
186,2022-08-29 15:35:14,2022-08-29 16:05:43,00:30:29,16.5,2.91,191.1,5.6701030927835046,0.8745,0.8234999999999999,91.45,327.2613402061856,308.1757731958762
187,2022-09-03 11:17:04,2022-09-03 11:18:47,00:01:43,0.17,0.03,196.17,5.666666666666667,0.7881999999999999,0.7881999999999999,77.0,294.78679999999997,294.78679999999997
188,2022-09-23 18:40:22,2022-09-23 19:08:05,00:27:43,16.7,2.95,190.75,5.6610169491525415,0.7412000000000001,0.6901999999999999,57.38,276.93242033898304,257.8774372881355
189,2022-11-22 15:58:29,2022-11-22 16:32:36,00:34:07,17.71,3.13,190.7,5.658146964856231,0.9057999999999999,0.847,47.23,338.259868370607,316.30173162939303
190,2022-06-02 16:04:58,2022-06-02 16:17:11,00:12:13,3.45,0.61,190.89,5.6557377049180335,0.9372,0.9294,73.4,349.83678688524594,346.9252131147542
191,2022-06-11 09:02:24,2022-06-11 09:21:20,00:18:56,4.63,0.82,190.41,5.646341463414634,0.4157,0.41960000000000003,69.44,154.91415365853658,156.36752195121954
192,2022-06-24 11:10:58,2022-06-24 11:54:25,00:43:27,24.93,4.42,190.12,5.64027149321267,0.6940999999999999,0.6235,75.6,258.3842212669683,232.1028122171946
193,2022-04-25 17:21:33,2022-04-25 17:53:38,00:32:05,17.78,3.16,189.69,5.6265822784810124,0.8745,0.8234999999999999,60.8,324.74944936708863,305.81037341772145
194,2022-10-10 17:33:17,2022-10-10 17:37:33,00:04:16,1.18,0.21,189.39,5.619047619047619,0.9843000000000001,0.9922,68.89,365.03468571428573,367.96445714285704
195,2022-10-31 15:59:30,2022-10-31 16:27:28,00:27:58,15.83,2.82,189.21,5.613475177304965,0.6901999999999999,0.6509999999999999,66.19,255.7117574468085,241.18857446808508
196,2022-11-06 13:07:22,2022-11-06 13:23:42,00:16:20,5.83,1.04,188.83,5.605769230769231,0.7451000000000001,0.7254999999999999,67.1,275.6726711538462,268.42104807692306
197,2022-07-03 10:22:38,2022-07-03 10:55:23,00:32:45,18.99,3.39,188.82,5.601769911504424,0.647,0.5922,73.98,239.2067787610619,218.94629734513268
198,2022-04-29 18:59:26,2022-04-29 19:26:56,00:27:30,17.54,3.15,187.63,5.568253968253968,0.6706,0.6157,57.61,246.44869333333332,226.2726819047619
199,2022-07-21 16:04:22,2022-07-21 16:49:54,00:45:32,25.05,4.5,187.61,5.566666666666666,0.7058,0.6392,92.31,259.31092,234.84207999999998
200,2022-08-29 10:11:56,2022-08-29 10:20:28,00:08:32,3.28,0.59,187.18,5.559322033898305,0.902,0.8902,82.4,330.95755932203394,326.6279593220339
201,2022-09-22 16:38:34,2022-09-22 17:09:38,00:31:04,17.81,3.22,186.38,5.5310559006211175,0.753,0.6940999999999999,70.91,274.8824161490683,253.38098944099374
202,2022-10-25 16:46:18,2022-10-25 17:20:13,00:33:55,17.81,3.22,186.42,5.5310559006211175,0.6940999999999999,0.6431999999999999,70.57,253.38098944099374,234.79996024844715
203,2022-06-26 14:18:30,2022-06-26 14:30:03,00:11:33,3.58,0.65,185.53,5.507692307692308,0.7137,0.7020000000000001,89.6,259.43543999999997,255.18240000000003
204,2022-04-18 16:51:37,2022-04-18 17:23:20,00:31:43,17.5,3.18,185.53,5.50314465408805,0.6548999999999999,0.6,49.86,237.8646226415094,217.9245283018868
205,2022-03-07 16:34:55,2022-03-07 17:05:00,00:30:05,17.44,3.17,185.44,5.5015772870662465,0.6706,0.6235,56.31,243.49761009463722,226.39540694006314
206,2022-07-04 21:12:50,2022-07-04 21:15:29,00:02:39,0.11,0.02,180.11,5.5,0.9137000000000001,0.9216,77.9,331.67310000000003,334.5408
207,2022-09-23 18:17:33,2022-09-23 18:19:58,00:02:25,0.22,0.04,183.78,5.5,0.7451000000000001,0.7412000000000001,55.4,270.47130000000004,269.0556
208,2022-07-19 17:57:42,2022-07-19 18:48:18,00:50:36,29.22,5.32,185.1,5.492481203007518,0.6862,0.596,90.25,248.7500796992481,216.0522406015037
209,2022-08-16 12:25:54,2022-08-16 12:33:51,00:07:57,1.7,0.31,184.98,5.483870967741935,0.8353,0.8353,77.0,302.3247096774193,302.3247096774193
210,2022-10-11 17:21:25,2022-10-11 17:52:25,00:31:00,16.65,3.05,184.05,5.459016393442623,0.8549,0.8078,68.13,308.01626557377045,291.0463672131147
211,2022-09-20 16:11:36,2022-09-20 16:48:21,00:36:45,19.01,3.49,183.62,5.446991404011461,0.7568,0.7020000000000001,76.87,272.0706842406877,252.37000573065907
212,2022-03-31 16:21:42,2022-03-31 16:49:07,00:27:25,17.43,3.2,183.54,5.4468749999999995,0.6431999999999999,0.5882000000000001,62.9,231.22637999999995,211.45422375
213,2022-08-29 19:20:35,2022-08-29 19:33:34,00:12:59,2.23,0.41,183.02,5.439024390243903,0.8118000000000001,0.8,82.4,291.41640000000007,287.1804878048781
214,2022-04-21 17:32:50,2022-04-21 18:07:00,00:34:10,18.22,3.35,183.28,5.438805970149253,0.6548999999999999,0.6,57.2,235.0836859701492,215.37671641791042
215,2022-04-11 11:40:57,2022-04-11 12:27:15,00:46:18,15.67,2.89,182.79,5.422145328719723,0.6548999999999999,0.6039,54.48,234.36355640138407,216.11261522491347
216,2022-05-10 20:44:55,2022-05-10 21:14:20,00:29:25,16.53,3.05,182.65,5.419672131147542,0.6862,0.6274000000000001,65.35,245.45261508196725,224.41995147540993
217,2022-06-02 08:16:38,2022-06-02 08:21:59,00:05:21,1.3,0.24,182.03,5.416666666666667,1.0,1.0,67.71,357.5,357.5
218,2022-03-08 16:22:12,2022-03-08 16:59:44,00:37:32,17.98,3.32,182.5,5.41566265060241,0.6706,0.6196,45.46,239.69506265060244,221.46594216867473
219,2022-10-06 17:47:29,2022-10-06 17:52:01,00:04:32,1.29,0.24,181.68,5.375,0.6666,0.6587999999999999,71.75,236.47634999999997,233.70929999999998
220,2022-03-02 17:21:59,2022-03-02 17:29:57,00:07:58,3.38,0.63,180.98,5.365079365079365,0.47840000000000005,0.46659999999999996,44.6,169.3991619047619,165.22083809523807
221,2022-07-19 08:12:04,2022-07-19 09:00:41,00:48:37,28.38,5.29,180.85,5.3648393194707,0.7726000000000001,0.6862,76.26,273.56174064272216,242.96928090737242
222,2022-08-03 11:18:18,2022-08-03 11:33:00,00:14:42,7.63,1.43,179.75,5.335664335664336,0.6548999999999999,0.6314,82.4,230.62555384615385,222.34993846153844
223,2022-05-05 18:48:54,2022-05-05 19:31:49,00:42:55,17.74,3.33,179.53,5.3273273273273265,0.5843,0.5294,69.6,205.44198558558557,186.1389477477477
224,2022-05-29 15:37:05,2022-05-29 15:54:44,00:17:39,6.17,1.16,179.25,5.31896551724138,0.8078,0.7843000000000001,81.49,283.5795827586207,275.3298672413794
225,2022-08-30 10:19:10,2022-08-30 11:00:35,00:41:25,24.52,4.61,179.28,5.318872017353579,0.8,0.7254999999999999,85.0,280.83644251626896,254.6835488069414
226,2022-09-17 17:23:15,2022-09-17 17:31:23,00:08:08,1.7,0.32,178.93,5.3125,0.6235,0.6118,77.4,218.61468750000003,214.512375
227,2022-10-06 17:01:01,2022-10-06 17:28:13,00:27:12,15.8,2.98,178.74,5.302013422818792,0.7137,0.6666,70.31,249.74710067114094,233.26526174496644
228,2022-09-19 16:44:53,2022-09-19 17:17:04,00:32:11,17.79,3.36,178.41,5.294642857142857,0.8824,0.8234999999999999,71.22,308.35152857142856,287.76913392857136
229,2022-08-10 16:10:02,2022-08-10 16:24:20,00:14:18,5.86,1.11,178.04,5.2792792792792795,0.32159999999999994,0.302,79.78,112.05587027027026,105.22659459459459
230,2022-09-25 17:14:31,2022-09-25 18:28:01,01:13:30,41.47,7.86,177.83,5.276081424936386,0.7881999999999999,0.6628000000000001,70.06,274.4680870229007,230.80112671755725
231,2022-08-27 15:22:29,2022-08-27 16:28:45,01:06:16,46.5,8.83,177.5,5.266138165345414,0.996,0.8392000000000001,78.67,346.17485843714616,291.67664779161953
232,2022-08-18 17:41:31,2022-08-18 18:20:24,00:38:53,18.11,3.45,176.93,5.24927536231884,0.7490000000000001,0.6901999999999999,79.19,259.4926782608695,239.12129043478257
233,2022-09-08 16:23:51,2022-09-08 16:54:07,00:30:16,19.34,3.69,176.69,5.2411924119241196,0.7372,0.6745,81.38,255.01126504065041,233.32216260162602
234,2022-04-05 16:42:02,2022-04-05 17:18:53,00:36:51,20.73,3.96,176.44,5.234848484848485,0.6706,0.6039,58.2,231.69230000000002,208.64745000000002
235,2022-10-01 14:33:56,2022-10-01 14:44:21,00:10:25,3.19,0.61,176.51,5.229508196721311,0.8234999999999999,0.8156,62.6,284.2289999999999,281.5023344262295
236,2022-04-08 19:05:18,2022-04-08 19:40:37,00:35:19,17.14,3.3,175.04,5.193939393939394,0.6392,0.5843,58.36,219.11776,200.29804000000001
237,2022-04-02 12:30:20,2022-04-02 12:47:19,00:16:59,6.44,1.24,175.15,5.193548387096775,0.7451000000000001,0.7254999999999999,49.58,255.4010516129033,248.68267741935486
238,2022-06-16 17:09:30,2022-06-16 17:48:13,00:38:43,19.73,3.82,174.09,5.164921465968587,0.8431000000000001,0.7843000000000001,71.34,287.3999890052356,267.3559617801048
239,2022-08-05 14:18:45,2022-08-05 14:27:09,00:08:24,1.91,0.37,173.77,5.162162162162162,0.7608,0.7490000000000001,88.34,259.2066162162162,255.18632432432435
240,2022-11-21 16:12:15,2022-11-21 16:43:00,00:30:45,17.74,3.44,173.77,5.156976744186046,0.851,0.7959999999999999,43.09,289.64675581395346,270.9269302325581
241,2022-11-22 18:06:40,2022-11-22 18:15:01,00:08:21,1.85,0.36,173.65,5.138888888888889,0.8314,0.8234999999999999,42.76,281.9831666666667,279.30375
242,2022-10-23 11:09:33,2022-10-23 11:13:52,00:04:19,1.13,0.22,172.59,5.136363636363636,0.6823999999999999,0.6862,55.4,231.33359999999996,232.62179999999998
243,2022-06-14 07:01:46,2022-06-14 08:46:33,01:44:47,57.12,11.18,172.21,5.10912343470483,0.9922,0.8234999999999999,70.5,334.5719699463327,277.6859677996422
244,2022-06-27 11:35:14,2022-06-27 11:41:24,00:06:10,1.43,0.28,172.03,5.107142857142857,0.498,0.4941,74.3,167.86157142857144,166.54699285714284
245,2022-08-29 15:01:20,2022-08-29 15:11:15,00:09:55,3.47,0.68,171.8,5.102941176470588,0.8824,0.8745,88.68,297.18712941176466,294.52645588235293
246,2022-11-03 16:49:02,2022-11-03 17:18:51,00:29:49,16.77,3.29,171.82,5.09726443768997,0.6784,0.6274000000000001,66.09,228.22695683890578,211.0695647416414
247,2022-04-19 15:20:33,2022-04-19 15:53:36,00:33:03,17.72,3.48,171.58,5.091954022988506,0.47450000000000003,0.4235,48.99,159.46472413793106,142.32520689655172
248,2022-06-12 10:07:21,2022-06-12 10:19:00,00:11:39,3.92,0.77,171.38,5.090909090909091,0.698,0.6940999999999999,67.88,234.528,233.21759999999998
249,2022-05-23 12:48:24,2022-05-23 12:54:44,00:06:20,1.22,0.24,170.69,5.083333333333333,0.7686,0.7686,71.6,257.86529999999993,257.86529999999993
250,2022-06-03 18:31:37,2022-06-03 18:37:33,00:05:56,1.27,0.25,171.48,5.08,0.8862000000000001,0.8784000000000001,76.1,297.125136,294.509952
251,2022-09-01 10:44:25,2022-09-01 10:54:53,00:10:28,3.54,0.7,170.66,5.057142857142858,0.902,0.8941,77.9,301.06182857142863,298.42503428571433
252,2022-09-24 22:10:45,2022-09-24 22:20:27,00:09:42,3.54,0.7,170.48,5.057142857142858,0.5294,0.5176,64.88,176.6985942857143,172.76009142857146
253,2022-04-17 10:11:04,2022-04-17 10:22:21,00:11:17,4.89,0.97,169.96,5.041237113402062,0.7254999999999999,0.7058,46.4,241.3895567010309,234.83494020618556
254,2022-05-13 08:38:01,2022-05-13 09:46:47,01:08:46,45.56,9.04,169.88,5.039823008849559,0.7726000000000001,0.6235,67.38,256.98863893805316,207.3937566371682
255,2022-09-08 16:08:22,2022-09-08 16:21:25,00:13:03,3.01,0.6,169.29,5.016666666666667,0.7412000000000001,0.7372,78.8,245.41132000000002,244.08692
256,2022-09-29 15:53:20,2022-09-29 16:12:31,00:19:11,7.91,1.58,168.74,5.006329113924051,0.7451000000000001,0.7176,65.86,246.19424430379752,237.10775696202532
257,2022-06-26 11:52:20,2022-06-26 12:05:02,00:12:42,1.8,0.36,168.71,5.0,0.7412000000000001,0.7333,77.0,244.596,241.98899999999998
258,2022-07-28 09:36:43,2022-07-28 09:41:21,00:04:38,1.25,0.25,168.8,5.0,0.7686,0.7686,80.6,253.63799999999998,253.63799999999998
259,2022-08-05 15:07:33,2022-08-05 15:38:25,00:30:52,17.25,3.45,168.54,5.0,0.7490000000000001,0.6940999999999999,90.93,247.17000000000002,229.05299999999997
260,2022-11-01 16:13:34,2022-11-01 16:14:13,00:00:39,0.05,0.01,184.3,5.0,0.6901999999999999,0.6901999999999999,63.075,227.766,227.766
261,2022-07-25 19:43:56,2022-07-25 20:57:46,01:13:50,54.12,10.91,167.2,4.960586617781852,0.4628,0.298,84.44,151.5201261228231,97.56481759853345
262,2022-03-20 11:23:08,2022-03-20 11:28:26,00:05:18,1.19,0.24,167.11,4.958333333333333,0.8273999999999999,0.8314,58.14,270.76664999999997,272.07565
263,2022-10-22 11:23:08,2022-10-22 12:11:34,00:48:26,28.75,5.8,167.08,4.956896551724138,0.7646999999999999,0.6823999999999999,63.11,250.17556034482757,223.25068965517238
264,2022-06-16 16:14:09,2022-06-16 16:48:38,00:34:29,26.21,5.29,167.0,4.954631379962193,0.9333,0.8431000000000001,73.01,305.1943928166352,275.6984812854443
265,2022-11-06 18:21:22,2022-11-06 18:30:36,00:09:14,1.88,0.38,167.16,4.947368421052631,0.7608,0.753,66.05333333333333,248.42122105263155,245.87431578947366
266,2022-10-03 16:08:35,2022-10-03 16:41:51,00:33:16,17.9,3.62,166.63,4.944751381215469,0.7490000000000001,0.6862,55.54,244.43883977900552,223.94383425414364
267,2022-11-27 14:08:12,2022-11-27 14:20:29,00:12:17,3.41,0.69,166.39,4.942028985507247,0.9882,0.9726,46.15,322.3250608695652,317.236747826087
268,2022-07-22 10:55:16,2022-07-22 12:37:48,01:42:32,72.94,14.76,166.56,4.941734417344174,0.753,0.5097999999999999,95.2,245.59431707317074,166.27354959349591
269,2022-09-01 15:09:11,2022-09-01 15:18:45,00:09:34,3.45,0.7,166.08,4.928571428571429,0.8824,0.8745,82.44,287.0321142857143,284.4623571428572
270,2022-04-11 10:33:56,2022-04-11 11:02:12,00:28:16,16.8,3.41,166.07,4.926686217008798,0.7137,0.6548999999999999,50.02,232.0676129032258,212.94812903225807
271,2022-08-07 15:27:39,2022-08-07 15:39:52,00:12:13,3.3,0.67,166.14,4.925373134328358,0.6901999999999999,0.6784,96.8,224.36650746268654,220.53062686567162
272,2022-04-30 11:06:03,2022-04-30 12:42:48,01:36:45,58.24,11.85,165.66,4.914767932489452,0.7726000000000001,0.5686,63.86,250.6118805063292,184.43944506329117
273,2022-03-16 08:37:25,2022-03-16 09:45:38,01:08:13,45.5,9.26,165.62,4.913606911447085,0.451,0.3059,53.41,146.25842332613394,99.20277537796977
274,2022-09-27 19:49:14,2022-09-27 20:49:14,01:00:00,42.24,8.66,164.41,4.877598152424943,0.2,0.051,61.85,64.38429561200925,16.417995381062354
275,2022-06-28 10:20:49,2022-06-28 10:24:56,00:04:07,1.17,0.24,164.84,4.875,0.7646999999999999,0.7726000000000001,73.4,246.042225,248.58405000000002
276,2022-11-26 13:45:42,2022-11-26 13:58:57,00:13:15,6.42,1.32,163.83,4.863636363636363,0.8353,0.8078,57.56,268.1313,259.30379999999997
277,2022-10-12 16:12:24,2022-10-12 17:13:21,01:00:57,48.29,9.93,163.9,4.863041289023162,0.7333,0.5726,70.19,235.36049969788516,183.78211117824773
278,2022-05-29 13:19:23,2022-05-29 13:25:19,00:05:56,1.65,0.34,163.23,4.852941176470588,0.8431000000000001,0.8353,74.19,270.0399705882353,267.54167647058824
279,2022-10-05 11:12:30,2022-10-05 11:17:29,00:04:59,1.26,0.26,163.92,4.846153846153846,0.8273999999999999,0.8234999999999999,55.4,264.64070769230767,263.39330769230764
280,2022-10-02 18:47:27,2022-10-02 19:19:55,00:32:28,17.88,3.69,163.28,4.845528455284553,0.7020000000000001,0.6392,55.38,224.50302439024395,204.41927804878048
281,2022-04-03 09:45:39,2022-04-03 09:53:13,00:07:34,3.44,0.71,163.42,4.845070422535211,0.6940999999999999,0.6823999999999999,44.6,221.95558309859152,218.21421971830983
282,2022-05-26 17:14:49,2022-05-26 17:55:11,00:40:22,10.63,2.2,162.93,4.831818181818182,0.6392,0.6,71.42,203.84088,191.34
283,2022-08-03 12:25:58,2022-08-03 13:11:11,00:45:13,33.23,6.88,162.78,4.829941860465116,0.6314,0.5216,85.54,201.27526918604647,166.27364651162787
284,2022-04-27 18:45:45,2022-04-27 19:13:55,00:28:10,16.32,3.38,162.74,4.828402366863906,0.6745,0.6157,47.09,214.9459881656805,196.20792426035507
285,2022-11-05 13:51:24,2022-11-05 14:47:05,00:55:41,31.8,6.59,162.65,4.825493171471927,0.7764,0.6706,76.09,247.26985128983307,213.5743975720789
286,2022-05-03 17:36:18,2022-05-03 17:46:43,00:10:25,3.28,0.68,162.74,4.823529411764706,0.6901999999999999,0.6784,61.505,219.72719999999998,215.97063529411764
287,2022-06-27 10:41:07,2022-06-27 11:15:36,00:34:29,22.98,4.77,162.38,4.817610062893082,0.5804,0.498,76.18,184.54529811320756,158.34520754716982
288,2022-07-04 18:11:49,2022-07-04 19:29:57,01:18:08,61.45,12.77,162.18,4.812059514487079,0.9882,0.7726000000000001,85.29,313.84829600626466,245.37461393891937
289,2022-08-14 12:03:28,2022-08-14 13:02:01,00:58:33,30.52,6.35,162.01,4.806299212598425,0.5294,0.4235,82.45,167.934017007874,134.34086929133858
290,2022-09-04 20:30:57,2022-09-04 21:19:15,00:48:18,34.89,7.26,161.97,4.805785123966943,0.6940999999999999,0.5764,72.92,220.1559,182.82360000000003
291,2022-08-14 09:10:49,2022-08-14 11:10:31,01:59:42,95.25,19.84,161.82,4.800907258064516,0.8234999999999999,0.5294,78.35,260.9341103830645,167.7456199596774
292,2022-10-24 18:03:21,2022-10-24 18:35:46,00:32:25,17.77,3.71,161.46,4.789757412398922,0.6901999999999999,0.6274000000000001,59.32,218.18877735849057,198.33619083557954
293,2022-03-15 18:12:30,2022-03-15 19:23:45,01:11:15,45.64,9.55,161.08,4.779057591623037,0.6078,0.451,61.62,191.7109394764398,142.2534282722513
294,2022-05-09 09:34:02,2022-05-09 10:38:19,01:04:17,45.57,9.56,160.66,4.76673640167364,1.0,0.847,61.18,314.60460251046027,266.47009832635985
295,2022-09-14 16:29:55,2022-09-14 17:36:50,01:06:55,45.4,9.54,160.41,4.7589098532494765,0.7254999999999999,0.5686,78.98,227.87088050314466,178.59046540880504
296,2022-08-06 16:33:35,2022-08-06 17:08:22,00:34:47,18.7,3.93,160.41,4.758269720101781,0.8353,0.7726000000000001,92.23,262.3224580152672,242.631786259542
297,2022-07-24 12:29:30,2022-07-24 15:40:12,03:10:42,161.11,33.87,160.32,4.756716858576913,0.9922,0.4628,99.54,311.4945548272808,145.29296510186006
298,2022-06-15 16:03:42,2022-06-15 16:13:34,00:09:52,3.37,0.71,160.14,4.746478873239437,0.9412,0.9254000000000001,86.38,294.84747042253525,289.89784225352116
299,2022-06-19 10:38:32,2022-06-19 11:14:44,00:36:12,17.26,3.64,159.82,4.741758241758242,0.7804000000000001,0.7254999999999999,67.92,244.23089670329674,227.04960989010988
300,2022-10-05 10:21:19,2022-10-05 10:27:12,00:05:53,1.28,0.27,159.56,4.7407407407407405,0.8273999999999999,0.8353,57.27,258.88426666666663,261.3560888888889
301,2022-06-02 16:52:59,2022-06-02 17:34:08,00:41:09,16.7,3.53,159.42,4.730878186968838,0.9294,0.8665999999999999,74.12,290.1939603399433,270.5854164305949
302,2022-10-15 08:23:05,2022-10-15 09:30:09,01:07:04,46.18,9.78,159.14,4.7218813905930475,1.0,0.8431000000000001,51.78,311.6441717791411,262.7472012269939
303,2022-11-14 16:45:02,2022-11-14 17:16:42,00:31:40,17.73,3.76,158.9,4.715425531914894,0.6823999999999999,0.6196,40.95,212.37522127659574,192.8307255319149
304,2022-06-29 11:47:32,2022-06-29 11:52:33,00:05:01,0.99,0.21,158.27,4.714285714285714,0.7686,0.7726000000000001,73.4,239.1444,240.38897142857147
305,2022-09-21 16:21:56,2022-09-21 17:19:14,00:57:18,46.75,9.93,158.68,4.707955689828801,0.7216,0.5608,81.71,224.21921450151055,174.25462235649545
306,2022-06-12 15:59:48,2022-06-12 18:26:41,02:26:53,128.9,27.39,158.62,4.70609711573567,0.9490000000000001,0.498,84.36,294.76168674698795,154.68
307,2022-10-09 15:48:48,2022-10-09 19:01:57,03:13:09,121.44,25.81,158.59,4.7051530414568,0.9176000000000001,0.4902,64.48,284.95159643549016,152.22675738086014
308,2022-03-05 16:22:08,2022-03-05 16:29:40,00:07:32,1.27,0.27,157.93,4.703703703703703,0.7490000000000001,0.7451000000000001,39.2,232.5228888888889,231.31215555555556
309,2022-04-30 17:44:17,2022-04-30 19:29:47,01:45:30,55.94,11.91,158.31,4.696893366918555,0.5686,0.3686,66.22,176.26313551637278,114.26414307304785
310,2022-03-18 18:12:29,2022-03-18 19:27:28,01:14:59,45.85,9.77,158.19,4.692937563971341,0.6353,0.46659999999999996,65.97,196.77393346980554,144.52182804503582
311,2022-08-07 11:36:28,2022-08-07 12:05:02,00:28:34,16.14,3.44,158.18,4.691860465116279,0.8195999999999999,0.7646999999999999,88.59,253.7996232558139,236.79913604651162
312,2022-03-19 18:38:02,2022-03-19 20:07:12,01:29:10,62.99,13.45,157.85,4.683271375464685,0.596,0.3568,64.16,184.22116282527884,110.28542096654276
313,2022-07-13 18:14:37,2022-07-13 18:34:11,00:19:34,4.87,1.04,157.86,4.6826923076923075,0.6940999999999999,0.6823999999999999,88.24,214.51694423076918,210.9009692307692
314,2022-10-10 14:38:00,2022-10-10 14:43:29,00:05:29,1.17,0.25,157.07,4.68,0.7254999999999999,0.7254999999999999,68.445,224.09243999999995,224.09243999999995
315,2022-10-30 13:25:41,2022-10-30 14:17:21,00:51:40,30.82,6.59,157.65,4.676783004552353,1.0,0.8824,65.58,308.6676783004553,272.36835933232175
316,2022-08-06 23:07:00,2022-08-06 23:51:52,00:44:52,32.99,7.07,157.25,4.666195190947667,0.7176,0.6157,79.05,220.99847015558703,189.61644101838758
317,2022-08-14 20:03:16,2022-08-14 20:40:42,00:37:26,22.94,4.92,157.16,4.662601626016261,0.4235,0.3372,75.33,130.3243780487805,103.76713170731708
318,2022-06-08 06:46:47,2022-06-08 08:03:47,01:17:00,74.58,16.0,157.1,4.66125,0.898,0.6392,74.8,276.262965,196.645086
319,2022-09-13 20:15:15,2022-09-13 20:38:07,00:22:52,6.23,1.34,156.61,4.649253731343284,0.8234999999999999,0.8039000000000001,75.71,252.69158955223878,246.67731492537314
320,2022-08-03 09:33:59,2022-08-03 10:23:19,00:49:20,33.54,7.22,156.55,4.645429362880886,0.7726000000000001,0.6548999999999999,78.55,236.87787590027702,200.7912515235457
321,2022-08-17 17:35:41,2022-08-17 17:39:17,00:03:36,0.65,0.14,157.22,4.642857142857142,0.7490000000000001,0.7490000000000001,78.8,229.515,229.515
